filename,start_sec,duration_sec,role,character,text,gap_after_sec
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-001-NA.mp3,0.500,6.888,NA,NA,コンプライアンスは完璧なのに、なぜか息苦しい職場を経験したことはありませんか？,0.806
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-002-NA.mp3,8.194,6.096,NA,NA,この違和感は、わがままなのか、それとも人間性への警鐘なのか？,0.770
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-003-NA.mp3,15.060,9.936,NA,NA,理想国家を描いたプラトンと、ディストピアを警告したオーウェルが明かす、『完璧という幻想』と共に生きる8分間。,0.566
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-004-NA.mp3,25.562,11.904,NA,NA,深夜のオフィスビル。ガラス張りの会議室に並ぶ、分厚いコンプライアンスマニュアル。壁には企業理念が額装されて飾られています。,0.594
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-005-NA.mp3,38.060,7.728,NA,NA,「誠実」「公正」「透明性」——美しい言葉たち。でも、なぜか息が詰まる。,0.490
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-006-NA.mp3,46.278,13.800,NA,NA,コンプライアンス研修から戻った社員の、疲れた表情。規則は完璧、でも人は幸せじゃない。これが私たちの求めていた「正しい会社」なのでしょうか。,0.626
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-007-NA.mp3,60.704,14.520,NA,NA,古代の理想と現代の現実。完璧への憧れと不完全な日常。時代を超えた星々を結んで、新しい視座を見つける——ここは、オリオンの会議室。,0.606
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-008-NA.mp3,75.830,3.240,NA,NA,今夜結ぶのは、こんな星座。,0.402
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-009-NA.mp3,79.472,12.432,NA,NA,理想国家を描いたプラトン、正義の原理を探ったジョン・ロールズ、完璧な都市を設計したル・コルビュジエ、そしてディストピアを描いたジョージ・オーウェル——,0.650
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-010-NA.mp3,92.554,8.808,NA,NA,理想と現実、秩序と自由。相反する星々が、ひとつの物語を紡ぎ始めます。,0.486
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-011-NA.mp3,101.848,3.936,NA,NA,水曜日の午後、コンプライアンス研修。,0.422
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-012-DL.mp3,106.206,5.976,DL,講師,「ハラスメント防止規定第47条、該当する行為を発見した場合は...」,0.736
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-013-NA.mp3,112.918,2.928,NA,NA,隣の同僚がつぶやきます。,0.398
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-014-DL.mp3,116.244,5.280,DL,同僚A,「規則は完璧。でも、なんでこんなに疲れるんだろう」,0.700
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-015-NA.mp3,122.224,10.680,NA,NA,転職サイトを見る人も多い。「風通しの良い職場」「フラットな組織」——理想の会社を探して、人々は彷徨います。,0.562
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-016-DL.mp3,133.466,3.528,DL,転職5回目の先輩,「完璧な会社なんて、どこにもないよ」,0.672
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-017-NA.mp3,137.666,9.360,NA,NA,でも、本当にそうでしょうか。どこかに「正しい会社」があるはずだと、私たちは信じ続けています。,0.534
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-018-NA.mp3,147.560,8.976,NA,NA,紀元前4世紀、古代ギリシャ。プラトンは『国家』で、完璧な社会を設計しようとしました。,0.518
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-019-NA.mp3,157.054,12.144,NA,NA,哲学者が統治者となり、守護者が秩序を守り、生産者が経済を支える。各人が最も適した役割を果たす、理想の国家。,0.562
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-020-DL.mp3,169.760,6.648,DL,プラトン,「正義とは、各人が自分の仕事を為し、他人の仕事に手を出さないことである」,0.744
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp9/サウンド類/Narration/OrionEp9-021-NA.mp3,177.152,7.776,NA,NA,美しい理論です。しかし、プラトンの理想国家には恐ろしい側面もありました。,0.494
