filename,start_sec,duration_sec,role,character,text,gap_after_sec
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-001-NA.mp3,0.500,5.904,NA,NA,「俺の時代はもっと厳しかった」——この言葉にモヤモヤしたことはありませんか？,0.802
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-002-NA.mp3,7.206,7.056,NA,NA,職場の優しさは、本当の優しさなのか、それとも臆病さの言い訳なのか？,0.782
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-003-NA.mp3,15.044,11.304,NA,NA,暴君に仕えた哲学者の「寛容論」と、集団圧力を暴いた心理実験が示す、『厳しさと優しさ』の黄金比を探る8分間。,0.562
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-004-NA.mp3,26.910,11.568,NA,NA,夜の会議室。机に散らばる付箋とホワイトボードの文字。でも、本当に大切な言葉は、誰も口にできなかった。,0.550
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-005-NA.mp3,39.028,6.600,NA,NA,「それ、ちょっと違うと思うんですけど...」——喉まで出かかった言葉を、また飲み込む。,0.522
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-006-NA.mp3,46.150,7.320,NA,NA,ようこそ、オリオンの会議室へ。今夜のテーマは「パワハラと寛容の間」。,0.486
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-007-NA.mp3,53.956,3.240,NA,NA,今夜結ぶのは、こんな星座。,0.402
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-008-NA.mp3,57.598,15.288,NA,NA,暴君ネロの家庭教師だったセネカ、「仁」を説いた孔子、心理的安全性を研究するハーバードの教授、人間の服従心理を暴いたアッシュ、そして父と子の相克を描いたドストエフスキー——,0.690
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-009-NA.mp3,73.576,7.392,NA,NA,時代も場所も違う星々が、「力と優しさ」という見えない糸で結ばれていきます。,0.498
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-010-NA.mp3,81.466,5.976,NA,NA,金曜日の夜、居酒屋。若手社員たちの愚痴が始まる。,0.446
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-011-DL.mp3,87.888,6.096,DL,若手社員A,「また部長に『俺の若い頃は3日徹夜なんて当たり前だった』って言われたよ」,0.744
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-012-DL.mp3,94.728,2.808,DL,若手社員B,「でも何も言い返せないよね...」,0.668
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-013-NA.mp3,98.204,4.872,NA,NA,一方、別のテーブルでは管理職たちが悩んでいる。,0.442
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-014-DL.mp3,103.518,4.512,DL,課長,「最近の若手には、どこまで厳しくしていいか分からない」,0.708
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-015-NA.mp3,108.738,13.248,NA,NA,叱れない上司、意見を言えない部下。お互いに気を使いすぎて、本音が消えていく職場。これが私たちの求めていた「優しい世界」なのでしょうか。,0.618
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-016-NA.mp3,122.604,9.240,NA,NA,紀元1世紀のローマ。哲学者セネカは、後に暴君として知られることになるネロの家庭教師でした。,0.530
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-017-NA.mp3,132.374,6.960,NA,NA,権力の恐ろしさを知り尽くした彼が説いたのは、意外にも「寛容」の美徳でした。,0.498
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-018-DL.mp3,139.832,5.424,DL,セネカ,「寛容とは、処罰する力を持ちながら、あえて控えることである」,0.720
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-019-NA.mp3,145.976,12.312,NA,NA,これは単なる優しさではありません。力を持つ者が、その力を自制すること。それこそが真の強さの証だと、セネカは説きました。,0.586
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-020-NA.mp3,158.874,12.048,NA,NA,しかし、興味深い矛盾があります。セネカ自身、後にネロの暴走を止められなかった。最後は自決を命じられて生涯を終えます。,0.582
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp4/サウンド類/Narration/OrionEp4-021-NA.mp3,171.504,11.112,NA,NA,寛容を説いた哲学者が、暴君に仕えざるを得なかった皮肉。これは、権力構造の中で生きる私たちの姿と重なります。,0.562
