filename,start_sec,duration_sec,role,character,text,gap_after_sec
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-001-NA.mp3,0.500,9.408,NA,NA,朝5時起き、ジム、副業、資格勉強——SNSの「頑張ってる投稿」を見て焦ったことはありませんか？,0.838
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-002-NA.mp3,10.746,6.504,NA,NA,この努力は、成長への道なのか、それとも自分を追い詰める呪縛なのか？,0.782
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-003-NA.mp3,18.032,10.416,NA,NA,無為を説いた老子と、フロー体験を発見した心理学者が示す、『頑張らずに成果を出す』逆説的な知恵を探る8分間。,0.562
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-004-NA.mp3,29.010,11.424,NA,NA,朝6時のオフィス街。すでに歩く人々の姿がちらほら。スマホには自己啓発系インフルエンサーの投稿が流れてきます。,0.566
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-005-NA.mp3,41.000,9.984,NA,NA,「今日も5時起きで朝活！」「休日こそ成長のチャンス！」——そんな言葉を見るたびに、胸の奥がざわつく。,0.550
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-006-NA.mp3,51.534,5.112,NA,NA,頑張っているはずなのに、なぜか前に進んでいない気がする。,0.462
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-007-NA.mp3,57.108,6.792,NA,NA,ようこそ、オリオンの会議室へ。今夜のテーマは「頑張らない技術」。,0.478
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-008-NA.mp3,64.378,3.240,NA,NA,今夜結ぶのは、こんな星座。,0.402
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-009-NA.mp3,68.020,13.104,NA,NA,無為を説いた老子、フロー体験を研究した心理学者チクセントミハイ、情報理論の父クロード・シャノン、そして無常の中に安らぎを見出した鴨長明——,0.626
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-010-NA.mp3,81.750,9.168,NA,NA,時代も大陸も越えた星々が、「努力と成果」という見えない糸で、新しい物語を紡ぎ始めます。,0.522
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-011-NA.mp3,91.440,5.400,NA,NA,月曜日の朝礼。マネージャーの熱い檄が飛びます。,0.442
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-012-DL.mp3,97.282,4.128,DL,マネージャー,「今週もアグレッシсивに！とりあえず動こう！」,0.696
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-013-NA.mp3,102.106,8.592,NA,NA,でも、チームの顔に疲れが見える。先週も、その前も、ずっと「とりあえず動いて」きた。,0.514
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-014-NA.mp3,111.212,9.816,NA,NA,スプリントレビュー、振り返り、そしてまた次のスプリント。アジャイル開発の名の下に、息つく暇もない日々。,0.554
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-015-NA.mp3,121.582,4.536,NA,NA,深夜、独りデスクに向かいながら、ふと思います。,0.442
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-016-DL.mp3,126.560,4.464,DL,内なる声,「こんなに頑張っているのに、なぜ成果が出ないんだろう」,0.708
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-017-NA.mp3,131.732,8.544,NA,NA,努力は美徳。でも、その努力が空回りしている時、私たちはどうすればいいのでしょうか。,0.514
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-018-NA.mp3,140.790,8.520,NA,NA,紀元前6世紀の中国。老子という賢者が、当時の常識を覆す思想を説きました。,0.494
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-019-NA.mp3,149.804,5.040,NA,NA,「無為自然」——何もしないことが、最も自然な行為である。,0.462
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-020-NA.mp3,155.306,7.248,NA,NA,これを怠惰と誤解してはいけません。老子が説いたのは、もっと深い智慧でした。,0.498
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-021-DL.mp3,163.052,5.400,DL,老子,「上善は水の如し。水は万物を利して争わず」,0.684
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-022-NA.mp3,169.136,13.464,NA,NA,水は争わない。岩にぶつかれば、その周りを流れていく。でも、長い時間をかけて、水は岩を削り、谷を作り、大地を変えていく。,0.586
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-023-NA.mp3,183.186,9.888,NA,NA,無為とは「何もしない」ことではなく、「無理をしない」こと。自然の流れに逆らわず、その力を借りること。,0.550
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-024-NA.mp3,193.624,8.112,NA,NA,興味深いのは、老子が生きた春秋戦国時代は、まさに競争と戦乱の時代だったということ。,0.514
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-025-NA.mp3,202.250,7.200,NA,NA,みんなが力で押し通そうとする中で、老子は「柔よく剛を制す」と説きました。,0.494
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-026-NA.mp3,209.944,14.136,NA,NA,赤ちゃんを見てください。彼らは「頑張って」いません。でも、驚異的な速度で成長していく。それは、自然の成長プログラムに身を委ねているから。,0.622
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-027-NA.mp3,224.702,5.952,NA,NA,現代の私たちは、この自然なリズムを忘れてしまったのかもしれません。,0.482
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-028-NA.mp3,231.136,9.432,NA,NA,20世紀後半、ハンガリー出身の心理学者ミハイ・チクセントミハイが、ある興味深い現象を発見しました。,0.546
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-029-NA.mp3,241.114,7.440,NA,NA,「フロー体験」——完全に活動に没頭し、時間を忘れ、自己意識が消える瞬間。,0.494
/Users/hiroshikodera/repos/_active/tools/davinciauto/projects/OrionEp5/サウンド類/Narration/OrionEp5-030-NA.mp3,249.048,11.616,NA,NA,芸術家、アスリート、プログラマー。最高のパフォーマンスを発揮する人々に共通していたのは、「頑張っている」感覚がないことでした。,0.602
